index	word	Adaptation	Mitigation	Non-climate
12873	uncoordinated	0.11740716	0.587207	0.2953859
12874	confused	0.11516645	0.58393025	0.3009032
12875	maternal	0.113922566	0.58208644	0.30399105
12876	unite	0.1170177	0.5807539	0.30222836
12877	cornerstone	0.11694258	0.582367	0.30069035
12878	demography	0.11636612	0.5813568	0.30227706
12879	destiny	0.11584781	0.58136034	0.30279183
12880	bracknell	0.11573282	0.5926913	0.29157582
12881	toughening	0.119761266	0.6150491	0.26518962
12882	exams	0.112392135	0.58264166	0.30496627
12883	sights	0.11433193	0.590912	0.29475608
12884	tolerance	0.10881464	0.57277167	0.31841373
12885	prestigious	0.11379229	0.5872563	0.29895145
12886	fellowship	0.114376724	0.5886269	0.29699636
12887	scrapped	0.116313234	0.6035203	0.28016642
12888	turbo	0.1158168	0.59337914	0.290804
12889	abolished	0.113803595	0.5759197	0.31027672
12890	jungle	0.12109817	0.61076355	0.26813823
12891	penetrate	0.11991693	0.6145987	0.26548448
12892	lifted	0.12056533	0.61269265	0.26674202
12893	phenomenon	0.115714766	0.5796376	0.30464765
12894	ucas	0.11018043	0.5726003	0.31721932
12895	privileged	0.11687614	0.58918506	0.29393876
12896	selective	0.11314286	0.58108926	0.3057679
12897	internsgovuk	0.11872156	0.5949598	0.2863187
12898	revitalise	0.11561462	0.59803224	0.28635317
12899	beacon	0.11379862	0.577608	0.30859342
12900	transient	0.11556619	0.59746325	0.28697056
12901	persistently	0.11514356	0.5836215	0.3012349
12902	addiction	0.11750728	0.59967846	0.28281426
12903	refocused	0.11664513	0.5875027	0.29585218
12904	rebranded	0.11608832	0.5894307	0.29448098
12905	healing	0.119311355	0.6045186	0.27617002
12906	scar	0.11735693	0.59969336	0.28294966
12907	sweep	0.11889747	0.6087766	0.27232587
12908	earning	0.11332934	0.58272433	0.30394635
12909	tolerate	0.120335735	0.6091454	0.27051887
12910	throw	0.12035232	0.60810715	0.27154046
12911	coin	0.12043782	0.6103317	0.26923043
12912	imagine	0.11919358	0.6127303	0.26807618
12913	richest	0.111209	0.57779825	0.3109927
12914	officially	0.121335745	0.61209697	0.26656732
12915	causal	0.11623486	0.582192	0.30157307
12916	worklessness	0.11333928	0.5785813	0.3080794
12917	unease	0.11979635	0.6125837	0.26761997
12918	existential	0.121066384	0.61270356	0.26623002
12919	bethere	0.11985079	0.6143706	0.2657786
12920	elitism	0.12077388	0.60931873	0.26990736
12921	recipe	0.11943421	0.6050292	0.27553657
12922	reconcile	0.12128179	0.61084676	0.2678714
12923	persistence	0.11610023	0.59260064	0.2912991
12924	fathers	0.11494323	0.58957195	0.29548478
12925	sons	0.11630286	0.59481084	0.28888628
12926	origins	0.11884364	0.5968609	0.2842955
12927	managerial	0.115164794	0.58513516	0.2997
12928	occupations	0.115366094	0.582827	0.3018069
12929	downwardly	0.11822281	0.6030661	0.27871105
12930	rigid	0.11869971	0.60433006	0.27697024
12931	flatlined	0.11790685	0.6010529	0.28104028
12932	quartile	0.115129665	0.5852638	0.29960656
12933	1958	0.1173587	0.6032163	0.27942505
12934	wealthy	0.11753714	0.5843451	0.29811773
12935	starkly	0.11927398	0.59357905	0.287147
12936	prestige	0.119397566	0.5968629	0.2837395
12937	medicine	0.11242402	0.57970345	0.30787253
12938	upwardly	0.11835779	0.6080165	0.27362576
12939	bukodi	0.11181579	0.5956953	0.29248884
12940	goldthorpe	0.11247287	0.5873712	0.300156
12941	waller	0.11284035	0.5960538	0.2911059
12942	kuha	0.11283043	0.5922717	0.2948979
12943	cit	0.112272374	0.5805954	0.3071323
12944	blanden	0.11262792	0.58940554	0.29796648
12945	gregg	0.11081953	0.5846782	0.3045023
12946	machin	0.11148473	0.58609295	0.30242234
12947	intergenerational	0.11161036	0.58352154	0.30486804
12948	macmillan	0.11287662	0.57998276	0.30714062
12949	vittori	0.11238283	0.593462	0.2941551
12950	predecessors	0.116938695	0.59931105	0.2837503
12951	earners	0.11401258	0.58278435	0.30320305
12952	bright	0.11488131	0.586673	0.29844567
12953	collar	0.11951544	0.59918463	0.28129995
12954	herald	0.11719611	0.59242123	0.29038265
12955	premature	0.115676925	0.58404523	0.3002779
12956	flatlining	0.1181569	0.58596843	0.29587466
12957	polarisation	0.11872333	0.58390546	0.2973712
12958	sociological	0.120152585	0.5846897	0.29515785
12959	openings	0.11412115	0.59638846	0.28949037
12960	baby	0.119097434	0.6101647	0.27073783
12961	boomers	0.119654305	0.6135697	0.26677597
12962	hoarding	0.115934014	0.59784	0.28622597
12963	erikson	0.11637787	0.5964211	0.28720108
12964	portocarero	0.117624275	0.5953925	0.2869832
12965	thesis	0.11549753	0.59785265	0.28664982
12966	childbirth	0.11945779	0.6076679	0.2728743
12967	1946	0.11985033	0.6079861	0.2721636
12968	genes	0.11840342	0.6116719	0.26992455
12969	attachment	0.11793732	0.5955695	0.28649312
12970	correlation	0.11828403	0.5949406	0.2867753
12971	advantaged	0.11399232	0.5837245	0.3022831
12972	differentials	0.120072395	0.6121269	0.26780078
12973	widens	0.11061302	0.595054	0.294333
12974	unintentionally	0.12076908	0.609993	0.26923794
12975	reinforcing	0.116402164	0.59578186	0.287816
12976	lindley	0.11558705	0.5916855	0.2927275
12977	quest	0.11594818	0.5903464	0.2937054
12978	sturgis	0.11978138	0.6055421	0.27467653
12979	buscha	0.11970895	0.60779375	0.2724973
12980	laurison	0.118608914	0.6076484	0.2737427
12981	friedman	0.118225366	0.6073332	0.2744415
12982	scherger	0.11865522	0.6076509	0.27369395
12983	savage	0.11931979	0.6074904	0.2731898
12984	dice	0.11906717	0.6058641	0.2750687
12985	overbearing	0.11834322	0.60494626	0.27671045
12986	schooling	0.11727039	0.59169376	0.2910359
12987	fingers	0.11286308	0.5736362	0.3135007
12988	outcompete	0.11783491	0.59711486	0.28505024
12989	incubating	0.118494496	0.5950934	0.28641215
12990	owning	0.11941828	0.5996767	0.28090498
12991	rents	0.113195464	0.5716422	0.31516233
12992	assemble	0.118452676	0.60496926	0.27657804
12993	starter	0.11591407	0.6013956	0.28269035
12994	tops	0.11430851	0.6003735	0.28531796
12995	renting	0.11435286	0.58190817	0.30373895
12996	housebuilding	0.1143291	0.5843414	0.30132943
12997	sluggish	0.113149166	0.57241166	0.3144392
12998	headwinds	0.11480997	0.5835216	0.3016684
12999	unavailability	0.11428774	0.5939775	0.29173467
13000	scars	0.1169132	0.59191334	0.29117343
13001	linguistic	0.11838878	0.59942526	0.28218597
13002	vocabulary	0.1168797	0.58872485	0.29439542
13003	predictor	0.108432494	0.5759468	0.31562075
13004	wealthier	0.11413012	0.57969373	0.3061762
13005	antenatal	0.11948618	0.6023754	0.27813846
13006	maternity	0.11929512	0.6035537	0.27715123
13007	paternity	0.11915335	0.6049263	0.27592033
13008	truth	0.119761504	0.6023411	0.27789742
13009	narrowing	0.11138754	0.57839036	0.31022215
13010	punch	0.11933524	0.6106006	0.2700642
13011	eyfsp	0.1163853	0.5864225	0.2971922
13012	shockingly	0.119273536	0.611936	0.2687905
13013	longitudinal	0.1133409	0.5873546	0.29930452
13014	disparities	0.1151945	0.57934546	0.30546007
13015	herefordshire	0.118225686	0.6033911	0.27838326
13016	zooming	0.11848532	0.6057838	0.2757309
13017	worrying	0.11481579	0.57850516	0.30667913
13018	wigan	0.11741245	0.5966105	0.28597704
13019	halton	0.11856098	0.60700655	0.27443254
13020	stockton	0.11951386	0.598589	0.2818971
13021	developmental	0.11325213	0.58069205	0.30605572
13022	outperform	0.11760456	0.6033649	0.2790306
13023	nuances	0.11800057	0.60007334	0.2819261
13024	pakistani	0.11719973	0.59217995	0.29062036
13025	explanations	0.11889103	0.6035584	0.27755055
13026	dedicate	0.11933146	0.6019096	0.27875897
13027	ninety	0.11768765	0.59991413	0.28239816
13028	bedtimes	0.119928926	0.607804	0.27226707
13029	precondition	0.11995822	0.611489	0.26855278
13030	comprehension	0.12005115	0.60901326	0.27093568
13031	routines	0.12024981	0.6103628	0.26938745
13032	arrival	0.11322944	0.5923107	0.2944598
13033	friendships	0.12146934	0.61170954	0.2668211
13034	tiny	0.115330674	0.5866634	0.29800582
13035	midwife	0.11770632	0.58449835	0.29779541
13036	waldfogel	0.11532185	0.58178407	0.30289412
13037	washbrook	0.1130677	0.5870226	0.29990974
13038	dearden	0.1150766	0.58561844	0.299305
13039	sibieta	0.114955276	0.5813172	0.30372757
13040	sylva	0.11066047	0.56592816	0.32341135
13041	pale	0.117557235	0.5956971	0.28674567
13042	shrunk	0.11978029	0.60672444	0.2734953
13043	fence	0.11847119	0.6127503	0.26877847
13044	accrued	0.117302656	0.5986529	0.2840444
13045	disincentivises	0.11936008	0.6105045	0.2701354
13046	purse	0.12054033	0.5983079	0.28115177
13047	dividend	0.11880773	0.59750575	0.2836865
13048	rendering	0.11899515	0.5974194	0.28358552
13049	twinned	0.11886382	0.5979112	0.283225
13050	incredibly	0.11861102	0.60175735	0.2796316
13051	clare	0.11778201	0.5961278	0.28609022
13052	tickell	0.1187698	0.57809174	0.3031385
13053	prepares	0.11605632	0.5940609	0.2898828
13054	guessing	0.12010659	0.6075648	0.27232867
13055	flaws	0.117287874	0.57917947	0.30353266
13056	schoolification	0.12039263	0.6099543	0.2696531
13057	understandings	0.12180331	0.6079416	0.2702551
13058	dilutes	0.12044011	0.61129534	0.2682645
13059	shadowing	0.12027263	0.6098903	0.26983702
13060	suppressing	0.112114444	0.5795226	0.30836296
13061	mother	0.11646379	0.5977175	0.28581864
13062	childless	0.11364397	0.5972545	0.2891015
13063	languish	0.118221246	0.60755706	0.27422172
13064	instructive	0.11980828	0.61365676	0.2665349
13065	scandinavia	0.12072264	0.61341786	0.2658596
13066	voucher	0.11984093	0.59875864	0.28140044
13067	ippr	0.116059974	0.5949198	0.2890203
13068	disposable	0.115809925	0.5914934	0.2926967
13069	lone	0.11472055	0.58386827	0.3014112
13070	worryingly	0.117443345	0.5995115	0.28304517
13071	tune	0.11599083	0.57381016	0.31019893
13072	richardson	0.116390504	0.59527624	0.28833333
13073	silversides	0.11621274	0.5953485	0.28843886
13074	gulc	0.11582661	0.59410703	0.2900663
13075	canparent	0.11983514	0.5953465	0.28481838
13076	lit	0.119843334	0.60399705	0.27615967
13077	gym	0.12010618	0.60309815	0.2767957
13078	coordinates	0.11954509	0.5987646	0.2816903
13079	immunisation	0.12026769	0.59778994	0.28194237
13080	pregnancy	0.12019223	0.59753853	0.28226927
13081	unifying	0.11504538	0.5880478	0.29690683
13082	vouchers	0.115761586	0.59166694	0.29257149
13083	pledging	0.118818514	0.6009868	0.2801947
13084	conditionality	0.11370809	0.5866277	0.2996642
13085	mediator	0.11973531	0.60920924	0.2710555
13086	stakes	0.11750587	0.60561675	0.27687737
13087	reaped	0.11742468	0.6093893	0.27318606
13088	bare	0.11825396	0.6077874	0.27395874
13089	credittax	0.11608134	0.59387434	0.29004434
13090	watered	0.11187799	0.58644474	0.30167732
13091	cory	0.114839636	0.58486545	0.30029497
13092	subsidise	0.11583863	0.60047156	0.28368977
13093	ifs	0.114894144	0.58326614	0.3018397
13094	roundly	0.12060709	0.6153796	0.26401335
13095	critique	0.1197254	0.59373724	0.28653735
13096	edges	0.10918993	0.57527024	0.31553984
13097	maze	0.118393436	0.6101025	0.27150407
13098	stumbled	0.11590551	0.6011089	0.2829856
13099	dark	0.11138389	0.57251	0.31610614
13100	stumbling	0.116556704	0.59985864	0.28358468
13101	rocket	0.1166414	0.59259844	0.29076022
13102	naht	0.1167183	0.58746713	0.29581463
13103	conceivable	0.11853835	0.6013723	0.28008938
13104	revolutionary	0.11670226	0.60505605	0.27824175
13105	juncture	0.11717232	0.6035211	0.27930653
13106	pitfalls	0.11981547	0.6084157	0.27176878
13107	wisely	0.12084171	0.6110097	0.26814854
13108	deficiencies	0.1135533	0.5858969	0.30054983
13109	twofold	0.11692292	0.5983063	0.28477082
13110	hungry	0.119442604	0.60192907	0.27862832
13111	midwives	0.11893939	0.60234684	0.27871376
13112	shouldnt	0.12030272	0.60127187	0.27842543
13113	mixing	0.118764564	0.60652065	0.27471477
13114	schoollife	0.12139859	0.61020154	0.26839986
13115	overseeing	0.11968976	0.61387825	0.26643202
13116	unknowns	0.11826991	0.60243034	0.27929977
13117	inclination	0.11268723	0.57574415	0.31156868
13118	tack	0.11632647	0.58982307	0.29385042
13119	incometax	0.11678684	0.6017627	0.28145048
13120	hairs	0.11918344	0.60458845	0.27622813
13121	blair	0.11912831	0.60357016	0.27730146
13122	leaner	0.11889921	0.60945827	0.2716425
13123	inevitability	0.11751329	0.6049168	0.2775699
13124	disproven	0.11868436	0.60551685	0.27579874
13125	unfinished	0.11929892	0.6091713	0.2715297
13126	patchiness	0.11677796	0.5988825	0.28433952
13127	tragic	0.11924339	0.6092819	0.27147475
13128	rejects	0.119874805	0.61171913	0.26840597
13129	ingredient	0.118534915	0.6077441	0.27372098
13130	stalls	0.111458324	0.58388346	0.30465817
13131	theirs	0.11837733	0.6019938	0.2796288
13132	widened	0.11877368	0.6044031	0.2768233
13133	homework	0.12084392	0.6097213	0.2694348
13134	differentiator	0.12009625	0.6145138	0.26538995
13135	genders	0.12043512	0.6139084	0.2656564
13136	unacceptably	0.10988466	0.56937426	0.32074112
13137	bedrock	0.11629626	0.59926933	0.28443438
13138	vanished	0.116906896	0.5995286	0.28356448
13139	comparably	0.11862171	0.61049885	0.27087942
13140	dotted	0.11936493	0.6080938	0.2725413
13141	examinations	0.11699316	0.588256	0.2947509
13142	meal	0.11480824	0.58699214	0.29819956
13143	fsm	0.11408046	0.5868791	0.2990405
13144	apparently	0.116183184	0.6002752	0.2835416
13145	weakest	0.11875666	0.5991549	0.2820885
13146	attending	0.113848336	0.5751619	0.31098983
13147	wealthiest	0.11859748	0.601702	0.2797005
13148	newham	0.120702334	0.609911	0.26938674
13149	unforgivably	0.119714916	0.60996264	0.2703225
13150	inverse	0.121162735	0.6075475	0.27128974
13151	shadows	0.12049203	0.611646	0.267862
13152	knowsley	0.120038204	0.612093	0.26786885
13153	strikingly	0.120152056	0.6140115	0.2658364
13154	tragically	0.11977248	0.6015239	0.27870375
13155	bolder	0.12063469	0.6031256	0.2762397
13156	cracking	0.114981495	0.5853584	0.29966012
13157	misfiring	0.11867873	0.5900341	0.29128718
13158	accentuated	0.11848944	0.5934887	0.2880219
13159	trainee	0.11232303	0.5872989	0.30037805
13160	itt	0.11729143	0.6018446	0.280864
13161	salaried	0.113898955	0.5940546	0.29204646
13162	teach	0.114017345	0.584163	0.30181962
13163	undergraduate	0.11360041	0.5831862	0.30321333
13164	scholarships	0.11347201	0.59675664	0.28977135
13165	bursaries	0.11107804	0.5824879	0.30643412
13166	specialism	0.1127541	0.5950067	0.29223916
13167	physics	0.11978291	0.60577345	0.27444366
13168	phd	0.116311625	0.5944224	0.28926596
13169	unpaid	0.11503298	0.58327687	0.3016902
13170	changers	0.12194655	0.61268944	0.26536405
13171	remunerated	0.12105715	0.6144782	0.26446465
13172	census	0.1133235	0.59004146	0.29663503
13173	vacancy	0.12045591	0.61446714	0.26507694
13174	struggles	0.12170899	0.61195564	0.2663353
13175	unsatisfactory	0.12064777	0.61409134	0.26526088
13176	taught	0.11492298	0.582672	0.30240506
13177	attained	0.12022138	0.6129244	0.2668543
13178	headteachers	0.119194634	0.6088846	0.27192077
13179	lkmco	0.11963843	0.60799605	0.27236557
13180	buck	0.11908444	0.60338384	0.27753165
13181	reconstructed	0.11708852	0.60625476	0.27665672
13182	lauded	0.11752292	0.60669005	0.27578703
13183	yawning	0.11882515	0.6060437	0.27513114
13184	chasm	0.11771341	0.6077448	0.27454183
13185	attaining	0.11404022	0.5859463	0.30001348
13186	crawford	0.110763766	0.5817468	0.30748934
13187	vignoles	0.10995194	0.5814656	0.30858237
13188	attainers	0.11949869	0.61104214	0.26945922
13189	excel	0.11798254	0.5989692	0.28304827
13190	fruition	0.12067484	0.6066454	0.27267978
13191	unfairness	0.12043861	0.6093684	0.27019304
13192	overfunded	0.119909026	0.6095476	0.2705434
13193	coasting	0.11315406	0.5755796	0.31126636
13194	exam	0.11324093	0.58240676	0.30435234
13195	baccalaureate	0.12048289	0.6115615	0.2679557
13196	ebacc	0.11847596	0.5990442	0.28247976
13197	retested	0.11320729	0.5970917	0.28970104
13198	deregulated	0.119186595	0.6062839	0.2745296
13199	myth	0.11325312	0.5915093	0.2952376
13200	busting	0.11540208	0.59014	0.29445794
13201	jigsaw	0.11756342	0.60141516	0.2810214
13202	disengage	0.119791925	0.61213773	0.26807034
13203	disengagement	0.11450593	0.58069515	0.30479893
13204	inherits	0.119517855	0.6088024	0.2716797
13205	unambitious	0.11917257	0.61510086	0.2657265
13206	denominator	0.1204199	0.6116259	0.26795426
13207	disregarding	0.11320214	0.5899399	0.29685792
13208	tutoring	0.115419544	0.5883007	0.2962797
13209	extracurricular	0.11480202	0.5925612	0.29263678
13210	hutchings	0.11657663	0.60390764	0.2795158
13211	unwaveringly	0.111726314	0.5906516	0.2976221
13212	faire	0.1205778	0.61301905	0.2664031
13213	favours	0.120295	0.6147626	0.2649424
13214	accentuating	0.1216581	0.60887486	0.269467
13215	recruiters	0.11648053	0.580491	0.30302846
13216	bandwidth	0.11845141	0.6091933	0.27235526
13217	underperformers	0.11809103	0.6049907	0.27691826
13218	classroom	0.11652746	0.5924864	0.29098612
13219	tokenistic	0.11896875	0.60170794	0.27932337
13220	gesture	0.118422374	0.6036794	0.27789813
13221	nts	0.113364704	0.60118335	0.28545198
13222	necessity	0.11629401	0.6079989	0.275707
13223	churning	0.11831902	0.58459246	0.29708862
13224	intensified	0.11338436	0.59162223	0.29499346
13225	primaries	0.11380201	0.58662003	0.299578
13226	academically	0.11378764	0.5861409	0.30007145
13227	relaunch	0.11565184	0.5982666	0.28608155
13228	nuanced	0.11497564	0.5999965	0.2850279
13229	entails	0.11766973	0.60501844	0.27731183
13230	doesnt	0.11640775	0.5988148	0.2847775
13231	drastic	0.11907871	0.60927194	0.27164933
13232	quid	0.118365034	0.6078088	0.27382615
13233	quo	0.11833152	0.60503614	0.27663237
13234	fledged	0.116934136	0.6055612	0.27750462
13235	practised	0.1146735	0.58138627	0.3039402
13236	repaying	0.11768448	0.6114476	0.27086788
13237	generous	0.11189655	0.5867979	0.3013056
13238	retake	0.11507976	0.5966334	0.2882869
13239	grammar	0.11794308	0.60449284	0.27756408
13240	aspired	0.116834566	0.597173	0.2859925
13241	ukces	0.11739757	0.5969846	0.28561777
13242	unfilled	0.11741783	0.6024567	0.28012553
13243	proficient	0.11766684	0.60097915	0.281354
13244	withdraw	0.11945208	0.6054872	0.27506068
13245	meschi	0.110788435	0.587134	0.3020776
13246	vickers	0.11751689	0.6086653	0.27381784
13247	bekhradnia	0.11864636	0.61028254	0.2710711
13248	reverberates	0.11528509	0.58796936	0.29674554
13249	disengaged	0.111615956	0.5828854	0.3054986
13250	1959	0.11641172	0.59075564	0.2928327
13251	outstrips	0.11884085	0.6045068	0.27665246
13252	1924	0.11529708	0.5855972	0.29910573
13253	honours	0.11862365	0.6143433	0.26703307
13254	paint	0.119141445	0.58639795	0.29446062
13255	sandwiches	0.11822889	0.5851048	0.29666623
13256	underlining	0.11721793	0.5786413	0.30414072
13257	learner	0.11381207	0.5844128	0.30177516
13258	bizarre	0.118895255	0.5930304	0.28807434
13259	tainted	0.120126136	0.5916066	0.28826723
13260	dip	0.12145311	0.6095137	0.26903316
13261	brand	0.11562179	0.58224976	0.30212846
13262	imbalanced	0.12053527	0.60961354	0.26985112
13263	skew	0.12041775	0.60668296	0.27289924
13264	surprising	0.11022584	0.5698424	0.31993183
13265	dimmer	0.118210085	0.61069614	0.2710938
13266	heading	0.11498887	0.5918301	0.29318097
13267	consciousness	0.11960021	0.60990185	0.270498
13268	cdd	0.12109756	0.61021394	0.26868844
13269	distinctions	0.11907692	0.60953313	0.27139002
13270	hairdressing	0.11743356	0.587507	0.2950594
13271	cared	0.110018946	0.5739241	0.31605697
13272	ofqual	0.115565725	0.5954764	0.28895786
13273	vacs	0.11495308	0.5964914	0.2885555
